route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
162-202,Sunday-1,1122-16201-66600-2-6fdb3aec,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
13-203,Weekday-1,1137-01302-27900-2-2d684997,Te Atatu Peninsula Loop To Henderson,,0,,1137-01302-e94bf5a6,0,0
162-202,Saturday-1,1122-16201-66600-2-c1988f46,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekday-1,1122-16201-66900-2-ca77ba0a,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekend-1,1122-16201-68400-2-6fdb3aec,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekday-1,1122-16201-68700-2-638f124f,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekday-1,1122-16201-70800-2-638f124f,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
13-203,Weekend-1,1137-01302-28200-2-5be994ea,Te Atatu Peninsula Loop To Henderson,,0,,1137-01302-e94bf5a6,0,0
162-202,Weekend-1,1122-16201-70800-2-6fdb3aec,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekday-1,1122-16201-74400-2-638f124f,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekend-1,1122-16201-74400-2-6fdb3aec,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekend-1,1122-16201-78000-2-6fdb3aec,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekday-1,1122-16201-78000-2-8c055697,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
13-203,Weekday-1,1137-01302-28320-2-2d684997,Te Atatu Peninsula Loop To Henderson,,0,,1137-01302-e94bf5a6,0,0
162-202,Weekend-1,1122-16201-81600-2-6fdb3aec,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekday-1,1122-16201-81600-2-8c055697,Henderson to New Lynn via Glendene,,0,,1122-16201-f7cb4c77,0,0
162-202,Weekday-1,1122-16202-22200-2-3ae17ef6,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-24000-2-3ae17ef6,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekend-1,1122-16202-24000-2-eb533bba,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-25800-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekend-1,1122-16202-25800-2-eb533bba,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-27600-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-27600-2-a592c3b4,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-18000-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Saturday-1,1122-16202-27600-2-bf339570,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-29400-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-29400-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-29400-2-a592c3b4,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-19200-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Weekday-1,1122-16202-31200-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-31200-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-31200-2-a592c3b4,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-33000-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-20400-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Saturday-1,1122-16202-33000-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-33000-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-34800-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-34800-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-20700-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Sunday-1,1122-16202-34800-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-36600-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-36600-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-36600-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-21600-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Weekday-1,1122-16202-38400-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-38400-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-38400-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-40200-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-22500-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Saturday-1,1122-16202-40200-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-40200-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-42000-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-42000-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-22800-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Sunday-1,1122-16202-42000-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-43800-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-43800-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-43800-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-24000-2-0a3bb37f,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Weekday-1,1122-16202-45600-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-45600-2-0d22ea31,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-45600-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-47400-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-24300-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Sunday-1,1122-16202-47400-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-47400-2-f2af7619,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-49200-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-49200-2-f2570a67,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-25200-2-dbf27860,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Saturday-1,1122-16202-49200-2-f2af7619,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-51000-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-51000-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-51000-2-f2af7619,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-25200-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Weekday-1,1122-16202-52800-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-52800-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-52800-2-f2af7619,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-54000-2-08a8ebd2,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-26100-2-dbf27860,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Sunday-1,1122-16202-54600-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-54600-2-f2af7619,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-55200-2-ee1eb578,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-56400-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-26100-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Weekday-1,1122-16202-56400-2-ee1eb578,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-56400-2-f2af7619,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-57600-2-ee1eb578,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-58200-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-27000-2-dbf27860,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Saturday-1,1122-16202-58200-2-f2af7619,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-58800-2-ee1eb578,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-60000-2-b58d8eab,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-60000-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-27000-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Saturday-1,1122-16202-60000-2-f2af7619,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-61200-2-b58d8eab,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-61800-2-d578ee24,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-61800-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-27900-2-dbf27860,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Weekday-1,1122-16202-62400-2-b58d8eab,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-63600-2-b58d8eab,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-63600-2-d578ee24,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-63600-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-27900-2-fd4a3e68,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Weekday-1,1122-16202-64800-2-b58d8eab,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-65400-2-d578ee24,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Sunday-1,1122-16202-65400-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekday-1,1122-16202-66000-2-629766e7,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-28800-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Saturday-1,1122-16202-67200-2-d578ee24,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,ExSat-1,1122-16202-67200-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Daily-1,1122-16202-69000-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Daily-1,1122-16202-72600-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekday-1,1124-01403-28800-2-dbf27860,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,Weekday-1,1122-16202-76200-2-de7ba517,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Weekend-1,1122-16202-76200-2-df0c8985,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,ExSat-1,1122-16202-79800-2-de7ba517,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-79800-2-eb533bba,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
14-202,Weekend-1,1124-01403-29700-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
162-202,ExSat-1,1122-16202-83400-2-de7ba517,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
162-202,Saturday-1,1122-16202-83400-2-eb533bba,New Lynn to Henderson via Glendene,,1,,1122-16202-af8c6b39,0,0
13-203,Weekend-1,1137-01302-28800-2-5be994ea,Te Atatu Peninsula Loop To Henderson,,0,,1137-01302-e94bf5a6,0,0
13-203,Weekday-1,1137-01302-28800-2-db9e9973,Te Atatu Peninsula Loop To Henderson,,0,,1137-01302-e94bf5a6,0,0
13-203,Weekday-1,1137-01302-29220-2-c89d55c4,Te Atatu Peninsula Loop To Henderson,,0,,1137-01302-e94bf5a6,0,0
14-202,Weekday-1,1124-01403-29700-2-dbf27860,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-30600-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-30600-2-dbf27860,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-31500-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-31500-2-dbf27860,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-32400-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-32400-2-b36a7fe8,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-33300-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-33300-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-34200-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-34200-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-35100-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-35100-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-35820-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-35820-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-36300-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-36300-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-37200-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-37200-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-38100-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-38100-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-39000-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-39000-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-39900-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-39900-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-40800-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-40800-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-41700-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-41700-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-42600-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-42600-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-43500-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-43500-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-44400-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-44400-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-45300-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-45300-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-46200-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-46200-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-47100-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-47100-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-48000-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-48000-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-48900-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-48900-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-49800-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-49800-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-50700-2-8e43a12b,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-50700-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-51600-2-6292b2af,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-51600-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-52500-2-6292b2af,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-52500-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-53400-2-6292b2af,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-53400-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-54300-2-6292b2af,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-54300-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-55200-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-55200-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-56100-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-56100-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-57000-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-57000-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-57900-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-57900-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-58800-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-58800-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-59700-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-59700-2-ccb22408,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-60600-2-66d42eea,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-60600-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-61500-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-61500-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-62400-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-62400-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-63300-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-63300-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-64200-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-64200-2-89c40544,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-65100-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-65100-2-ecba7807,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekend-1,1124-01403-66000-2-87534bef,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
14-202,Weekday-1,1124-01403-66000-2-ecba7807,Lincoln Rd To New Lynn Via Henderson,,0,,1124-01403-54cec932,0,0
